timestamp,open,high,low,close,volume
1750167000,600.2100,601.7500,596.7600,597.5300,82209400
1750253400,598.4400,601.2200,596.4700,597.4400,76605000
1750426200,598.3800,599.4600,592.8600,594.2800,94051400
1750685400,595.0400,600.5400,591.8900,600.1500,87426000
1750771800,604.3300,607.8500,603.4100,606.7800,67735300
1750858200,607.9100,608.6100,605.5400,607.1200,62114800
1750944600,608.9900,612.3100,608.3700,611.8700,78548400
1751031000,612.8800,616.3900,610.8300,614.9100,86258400
1751290200,617.3800,619.2200,615.0400,617.8500,92502500
1751376600,616.3600,618.8300,615.5200,617.6500,70030100
1751463000,617.2400,620.4900,616.6100,620.4500,66510400
1751549400,622.4500,626.2800,622.4300,625.3400,51065800
1751895000,623.3600,624.0300,617.8700,620.6800,74814500
1751981400,621.3500,622.1100,619.5200,620.3400,59024600
1752067800,622.7700,624.7200,620.9100,624.0600,66113300
1752154200,624.2000,626.8700,623.0100,625.8200,57529000
1752240600,622.7400,624.8600,621.5300,623.6200,63670200
1752499800,623.1600,625.1600,621.8000,624.8100,51898500
1752586200,627.5200,627.8600,622.0600,622.1400,74317300
1752672600,623.7400,624.7300,618.0500,624.2200,88987500
1752759000,624.4000,628.4000,624.1800,628.0400,68885700
1752845400,629.3000,629.4700,626.4600,627.5800,65621600
1753104600,628.7700,631.5400,628.3400,628.7700,63375000
1753191000,629.1000,629.7300,626.1900,628.8600,60046300
1753277400,631.5500,634.2100,629.7300,634.2100,70511000
1753363800,634.6000,636.1500,633.9900,634.4200,71307100
1753450200,635.0900,637.5800,634.8400,637.1000,56865400
1753709400,637.4800,638.0400,635.5400,636.9400,54917100
1753795800,638.3500,638.6700,634.3400,635.2600,60556300
1753882200,635.9200,637.6800,631.5400,634.4600,80418900
1753968600,639.4600,639.8500,630.7700,632.0800,103385200
1754055000,626.3000,626.3400,619.2900,621.7200,140103600
1754314200,625.6700,631.2200,625.5800,631.1700,73218000
1754400600,631.7900,632.6100,627.0400,627.9700,68051400
1754487000,629.0500,633.4400,628.1300,632.7800,64357500
1754573400,636.2400,636.9800,629.1100,632.2500,74205800
1754659800,634.0600,637.6500,633.7400,637.1800,64051600
1754919000,637.4600,638.9500,634.6600,635.9200,58742300
1755005400,638.2900,642.8500,636.7900,642.6900,64730800
1755091800,644.9100,646.1900,642.6800,644.8900,60092800
1755178200,642.7900,645.6200,642.3400,644.9500,59327500
1755264600,645.9900,646.0900,642.5200,643.4400,68592500
1755523800,642.8600,644.0000,642.1800,643.3000,43804900
1755610200,643.1200,644.1100,638.4800,639.8100,69750700
1755696600,639.4000,639.6600,632.9500,638.1100,88890300
1755783000,636.2800,637.9700,633.8100,635.5500,54805800
1755869400,637.7600,646.5000,637.2500,645.3100,84083200
1756128600,644.0400,645.2900,642.3500,642.4700,51274300
1756215000,642.2000,645.5100,641.5700,645.1600,51581600
1756301400,644.5700,647.3700,644.4200,646.6300,48341100
1756387800,647.2400,649.4800,645.3400,648.9200,61519500
1756474200,647.4700,647.8400,643.1400,645.0500,74522200
1756819800,637.5000,640.4900,634.9200,640.2700,81983500
1756906200,642.6700,644.2100,640.4600,643.7400,70820900
1756992600,644.4200,649.1500,643.5100,649.1200,65219200
1757079000,651.4800,652.2100,643.3300,647.2400,85178900
1757338200,648.6200,649.8400,647.2300,648.8300,63133100
1757424600,648.9700,650.8600,647.2200,650.3300,66133900
1757511000,653.6200,654.5500,650.6300,652.2100,78034500
1757597400,654.1800,658.3300,653.5900,657.6300,69934400
1757683800,657.6000,659.1100,656.9000,657.4100,72780100
1757943000,659.6400,661.0400,659.3400,660.9100,63772400
1758029400,661.4700,661.7800,659.2100,660.0000,61169000
1758115800,660.0100,661.7200,654.3000,659.1800,101952200
1758202200,661.8900,664.8900,660.2700,662.2600,90459200
1758288600,662.3300,664.5500,660.3700,663.7000,97945600
1758547800,662.2000,667.2900,662.1700,666.8400,69452200
1758634200,666.7200,667.3400,661.9800,663.2100,81708900
1758720600,664.5100,664.6100,659.6700,661.1000,68082200
1758807000,657.9400,659.4100,654.4100,658.0500,89622100
1758893400,659.5100,662.3700,657.8800,661.8200,69179200
1759152600,664.3600,665.2800,661.8600,663.6800,73499000
1759239000,662.9300,666.6500,661.6100,666.1800,86288000
1759325400,663.1700,669.3700,663.0600,668.4500,72545400
1759411800,670.4500,670.5700,666.7800,669.2200,56896000
1759498200,669.9900,672.6800,668.1600,669.2100,70494400
1759757400,671.6200,672.5100,669.4600,671.6100,54623300
1759843800,672.5400,672.9900,667.6700,669.1200,72020100
1759930200,670.2500,673.2100,669.4200,673.1100,60702200
1760016600,673.5300,673.9400,669.2100,671.1600,66501900
1760103000,672.1300,673.9500,652.8400,653.0200,159422600
1760362200,660.6500,665.1300,659.7700,663.0400,79560500
1760448600,657.1700,665.8300,653.1700,662.2300,88779600
1760535000,666.8200,670.2300,658.9300,665.1700,81702600
1760621400,666.8200,668.7100,657.1100,660.6400,110563300
1760707800,659.5000,665.7600,658.1400,664.3900,96500900
1760967000,667.3200,672.2100,667.2700,671.3000,60493400
1761053400,671.4400,672.9900,669.9800,671.2900,56249000
1761139800,672.0000,672.0000,663.3000,667.8000,80564000
1761226200,668.1200,672.7100,667.8000,671.7600,65604500
1761312600,676.4600,678.4700,675.6500,677.2500,74356500
1761571800,682.7300,685.5400,682.1200,685.2400,63339800
1761658200,687.0500,688.9100,684.8300,687.0600,61738100
1761744600,688.7200,689.7000,682.8700,687.3900,85657100
1761831000,683.9000,685.9400,679.8300,679.8300,76335800
1761917400,685.0400,685.0800,679.2400,682.0600,87164100
1762180200,685.6700,685.8000,679.9400,683.3400,57315000
1762266600,676.1100,679.9600,674.5800,675.2400,78427000
1762353000,674.9800,680.8600,674.1700,677.5800,74402400
1762439400,676.4700,677.3800,668.7200,670.3100,85035300
1762525800,667.9100,671.0800,661.2100,670.9700,100592400
1762785000,677.2400,682.1800,675.0300,681.4400,75842900
1762871400,679.9500,683.5700,678.7300,683.0000,58953400
1762957800,684.7900,684.9600,680.9500,683.3800,62312500
1763044200,680.5000,680.8600,670.5200,672.0400,103457800
1763130600,665.3800,675.6600,663.2700,671.9300,96846700
1763389800,669.7000,673.7100,662.1700,665.6700,90456100
1763476200,662.1000,665.1200,655.8600,660.0800,114467500
1763562600,660.7800,667.3400,658.7500,662.6300,94703000
1763649000,672.9100,675.5600,651.8900,652.5300,165293500
1763735400,655.0500,664.5500,650.8500,659.0300,123956200
1763994600,662.6900,670.0600,661.5900,668.7300,80437900
1764081000,668.6300,676.2100,664.4800,675.0200,81077100
1764167400,677.6300,681.7000,676.7200,679.6800,71879600
1764340200,680.8600,683.6700,680.5000,683.3900,49212000
1764599400,678.8100,682.9900,678.7400,680.2700,61201200
1764685800,681.9200,683.8200,679.3300,681.5300,62953800
1764772200,680.5700,684.9100,679.6900,683.8900,57238500
1764858600,685.3000,685.3700,681.3400,684.3900,61970300
1764945000,685.4700,688.3900,684.5800,685.6900,79241000
1765204200,686.5900,686.6400,681.5700,683.6300,55231500
1765290600,683.1500,685.3900,682.5900,683.0400,58310100
1765377000,682.5600,688.9700,681.3100,687.5700,85671300
1765463400,685.1400,689.2500,682.1700,689.1700,86173700
1765549800,688.1700,688.8800,679.1700,681.7600,113160300
1765809000,685.7400,685.7600,679.2500,680.7300,90811000
1765895400,679.2300,681.0800,674.9800,678.8700,122030600
1765981800,679.8900,680.4400,671.2000,671.4000,110625200
1766068200,677.6000,680.7400,674.9000,676.4700,108650100
1766154600,676.5900,681.0900,676.4700,680.5900,103599500
1766413800,683.9400,685.3600,680.5900,684.8300,69556700
1766500200,683.9200,688.2000,683.8700,687.9600,64840000
1766586600,687.9500,690.8300,687.8000,690.3800,39445600
1766759400,690.6400,691.6600,689.2700,690.3100,41613300
1767018600,687.5400,689.2000,686.0700,687.8500,62559500
1767105000,687.4500,688.5600,686.5800,687.0100,47160700
1767191400,687.1400,687.3600,681.7100,681.9200,74144800
1767364200,685.7100,686.8700,679.8200,683.1700,89377200
1767623400,686.5400,689.4300,686.3800,687.7200,71927200
1767709800,687.9300,692.3200,687.7800,691.8100,69273800
1767796200,692.1900,693.9600,689.3200,689.5800,75588300
1767882600,688.8200,690.6200,687.4900,689.5100,64019200
1767969000,690.6300,695.3100,689.1800,694.0700,80125500
1768228200,690.6800,696.0900,690.6300,695.1600,63976000
1768314600,695.4900,696.0900,691.3500,693.7700,78309700
1768401000,691.0000,691.7200,686.0400,690.3600,94676700
1768487400,694.5700,695.4500,691.2500,692.2400,77862000
1768573800,693.6600,694.2500,690.1000,691.6600,79289200
1768919400,681.4900,684.7700,676.5700,677.5800,111623300
1769005800,679.6500,688.7400,678.1300,685.4000,127844500
1769092200,689.8500,691.1300,686.9200,688.9800,77112200
1769178600,688.1500,690.9600,687.1600,689.2300,63059600
1769437800,690.4900,694.1300,689.9200,692.7300,60473800
1769524200,694.1800,696.5300,693.5700,695.4900,55506100
1769610600,697.0500,697.8400,693.9400,695.4200,61172200
1769697000,696.3900,697.0600,684.8300,694.0400,97486200
1769783400,691.7900,694.2100,687.1200,691.9700,101835100
1770042600,689.5800,696.9300,689.4200,695.4100,79286500
1770129000,696.2100,696.9600,684.0300,689.5300,107904600
1770215400,690.3500,691.4500,681.7600,686.1900,105204600
1770301800,680.9400,683.6900,675.7900,677.6200,113610800
1770388200,681.4600,692.3100,680.8500,690.6200,89127600
1770647400,689.4200,695.8700,688.3400,693.9500,73885200
1770733800,694.9500,696.5400,691.6600,692.1200,65185700
1770820200,696.3900,697.1400,689.1800,691.9600,76353900
1770906600,694.2400,695.3500,680.3700,681.2700,118829000
1770993000,681.6900,686.2800,677.5200,681.7500,96267500
1771338600,680.1400,684.9400,675.7800,682.8500,81354700
1771425000,684.0200,689.1500,682.8300,686.2900,73570300
1771511400,683.8400,686.1800,681.5500,684.4800,58649400
1771597800,682.3200,690.0600,681.7300,689.4300,100034000
1771857000,687.8300,690.0000,680.3700,682.3900,90558100
1771943400,681.9000,688.3500,680.0000,687.3500,73798700
1772029800,690.1800,693.6800,690.1000,693.1500,56369500
1772116200,693.2800,693.3000,684.3500,689.3000,71671000
1772202600,683.0900,686.8600,681.6400,685.9900,83308900
1772461800,678.7000,688.6200,678.0200,686.3800,87477200
1772548200,675.0600,682.6100,669.6600,680.3300,105003100
1772634600,681.6300,687.0900,679.6200,685.1300,79182200
1772721000,682.0800,685.5300,675.6100,681.3100,106606500
1772807400,673.4100,676.1100,669.7600,672.3800,100687000
1773063000,666.3900,679.9200,662.3900,678.2700,102667700
1773149400,677.7200,683.3600,674.7600,677.1800,81505300
1773235800,677.5800,680.0800,673.3400,676.3300,68441700
1773322200,671.1600,671.6500,665.8700,666.0600,108882200
1773408600,669.2700,672.3400,661.3600,662.2900,97200200
1773667800,668.3800,672.0700,667.1200,669.0300,82023100
1773754200,672.3900,674.4400,669.7000,670.7900,87128000
1773840600,668.3600,669.7200,661.1900,661.4300,82062600
1773927000,656.9700,662.9800,655.1700,659.8000,111272500
1774013400,656.5100,656.6900,644.7200,648.5700,163617500
1774272600,658.0700,662.6200,653.9400,655.3800,134802700
1774359000,651.3200,657.0300,649.8800,653.1800,96457500
1774445400,658.6700,660.8900,654.2400,656.8200,90653800
1774531800,652.0600,654.8500,644.8200,645.0900,96494400
1774618200,642.5000,642.6600,633.1100,634.0900,103649400
1774877400,640.1100,640.3700,629.2800,631.9700,99275900
1774963800,638.9400,651.5400,637.9800,650.3400,152534100
1775050200,653.9000,658.5200,653.0000,655.2400,97841500
1775136600,646.4200,658.2000,645.1100,655.8300,68358700
1775482200,655.8600,659.7200,655.5200,658.9300,39105800
1775568600,656.6500,659.6100,651.0600,659.2200,69980400
1775655000,676.3900,677.0800,671.4600,676.0100,93606100
1775741400,674.8400,681.1600,673.7700,679.9100,57134400
1775827800,681.3200,682.0300,678.4500,679.4600,42253500
1776087000,677.4100,686.3000,676.5800,686.1000,54185800
1776173400,687.6900,694.5800,687.6600,694.4600,63480500
1776259800,695.2600,700.2800,694.2000,699.9400,58240400
1776346200,701.0600,702.7800,698.5300,701.6600,49972400
1776432600,706.1400,712.3900,705.7600,710.1400,70661900
1776691800,708.7800,709.9100,706.1400,708.7200,43546800
1776778200,710.2800,711.2800,702.6400,704.0800,58941400
1776864600,709.1500,711.4500,708.2200,711.2100,42518500
1776951000,709.5000,712.3600,702.2800,708.4500,56174000
1777037400,710.7500,714.4700,709.0100,713.9400,45182000
1777296600,713.1700,715.6300,712.3000,715.1700,33135900
1777383000,711.8200,712.8800,709.2500,711.6900,43117400
1777469400,711.0000,712.2000,708.3700,711.5800,41859200
1777555800,714.6300,719.7900,710.4500,718.6600,67240900
1777642200,721.2500,724.8700,720.4700,720.6500,43049800
1777901400,720.0700,722.1200,714.9900,718.0100,51950600
1777987800,721.7700,725.0400,721.4900,723.7700,36933200
1778074200,728.1600,734.5900,727.8200,733.8300,53288900
1778160600,735.0500,736.1300,729.7500,731.5800,51724600
1778247000,734.9300,738.0800,734.5700,737.6200,47227100
1778506200,736.4500,740.7900,736.4500,739.3000,44024000
1778592600,736.8900,738.8400,731.8300,738.1800,54185300
1778679000,738.4700,743.9100,735.4700,742.3100,44200200
1778765400,743.6500,749.5300,743.5600,748.1700,45307600
1778851800,741.7900,743.4600,737.9600,739.1700,60410800
1779111000,739.8300,741.4200,733.3900,738.6500,47843900
1779197400,734.7800,737.6500,731.5300,733.7300,54255900
1779283800,735.7100,741.8700,733.8900,741.2500,45768000
1779370200,738.6400,744.8700,737.0300,742.7200,43332200
1779456600,746.2400,748.9400,744.4800,745.6400,41762000
1779802200,750.0100,752.1300,748.3700,750.5900,41123600
1779888600,750.8800,751.3800,748.2200,750.4600,42106300
1779975000,750.2500,755.1500,749.2300,754.6000,41562600
1780061400,755.9000,758.0800,754.6900,756.4800,55075700
1780320600,755.3600,760.2800,754.6900,758.5400,43634900
1780407000,757.0300,760.4000,756.7500,759.5700,31581900
1780493400,758.1500,758.8000,753.5700,754.2400,51402500
1780579800,752.1000,758.3100,751.4700,757.0900,49923000
1780666200,752.3100,752.8200,735.5300,737.5500,93989400
1780925400,743.3600,745.3400,738.1900,739.2200,49319100
1781011800,743.6300,746.9000,722.5900,737.0500,87683500
1781098200,733.3900,738.3800,725.3300,725.4300,60341300
1781184600,728.7600,740.0000,724.4100,737.7600,86330500
1781271000,740.7100,744.4400,735.0300,741.7500,57079500
1781530200,751.8500,756.6800,751.7600,754.8300,60176400
1781616600,754.5500,755.4400,749.8800,750.3300,67093100
1781703000,751.2900,752.1500,739.2200,740.9600,85945200
1781789400,747.7600,748.2300,743.8600,746.7400,80875700
1782135000,747.7000,750.1800,743.1300,744.3900,46628100
1782221400,733.8100,739.6300,732.3000,733.5800,66846800
1782307800,735.1700,739.9500,730.8400,733.2400,57439500
1782394200,738.9100,739.3700,729.6000,734.3000,53934400
1782480600,728.9500,736.5300,716.5800,728.9900,71034000
1782739800,736.5300,741.5600,732.0900,741.0000,58035200
1782826200,741.2900,748.0200,740.8900,746.7700,55626000
1782912600,745.0000,749.4400,742.3800,745.7600,47100900
1782999000,747.4000,751.3100,740.0300,744.7800,57447800
1783344600,748.7400,752.4100,747.4100,751.2800,50673300
1783431000,750.2200,750.9600,745.2100,747.7100,43721500
1783517400,743.1600,746.1500,739.5100,745.4000,43767400
1783603800,747.3500,751.9700,745.5900,751.7100,41441700
1783690200,752.0500,755.4200,748.1000,754.9500,42191300
1783949400,752.4700,753.9100,748.0000,749.1700,44013600
1784035800,750.9100,753.3400,748.6600,751.8300,35143100
1784122200,754.2400,755.5800,750.2000,754.8100,43844800
1784208600,752.7600,754.5700,747.8800,750.7200,46409800
1784295000,742.0800,747.2900,740.8000,743.2900,62651000
1784554200,747.0600,748.7300,741.5100,742.0900,50422300
1784640600,746.2900,749.0400,744.1800,748.2800,34324300
1784727000,746.6200,750.0200,746.3700,747.4100,32836200
1784813400,739.3700,742.5600,735.2100,738.1800,55437300
1784899800,738.5100,743.7200,737.2900,738.9300,44782000
1785159000,744.9100,745.5300,735.8700,739.0900,41461200
1785245400,739.1900,742.7900,735.9800,740.8600,47322200
1785331800,739.9700,742.6800,729.1000,729.4600,70697200
1785418200,736.0500,742.4500,734.5900,741.6900,66811300
1785504600,744.6800,748.9000,737.6800,747.0300,62445900
1785763800,749.4400,758.5800,748.8000,757.6700,59927500
1785850200,760.6300,773.4100,760.5200,771.3300,69154800
1785936600,775.8500,776.8500,769.5100,769.7900,44689100
1786023000,770.2100,771.8200,767.4600,768.5600,38416900
1786109400,771.0200,773.9200,769.6100,773.2600,43586300
1786368600,772.6000,775.0500,771.6200,773.0300,39249500
1786455000,774.5300,774.6100,769.2000,770.5600,36740600
1786541400,774.7100,774.9000,771.2800,772.4900,33179100
1786627800,774.8700,779.3700,774.1100,777.8800,35634500
1786714200,778.5400,778.8000,775.4300,776.3400,31332500
